tags,elapsed_s,start_unix,end_unix
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-37734.zip']",57.03,1713123515.88,1713123572.91
"['initialize-parser', '143327d2-db4c-4631-9f64-60db3d067479']",0.00,1713123574.55,1713123574.55
"['parser-parse', '8ea74d98-3313-4f30-889e-ec18b9b40477']",56.09,1713123517.02,1713123573.11
"['write-jsonl', '8ea74d98-3313-4f30-889e-ec18b9b40477']",0.00,1713123573.11,1713123573.12
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38424.zip']",56.10,1713123517.02,1713123573.12
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38424.zip']",57.63,1713123515.49,1713123573.12
"['initialize-parser', 'b997f884-1a44-460d-8524-d093496a41c4']",0.00,1713123574.62,1713123574.62
"['parser-parse', '39f247e1-a59f-406b-b5b9-c9bd171fb221']",56.14,1713123517.05,1713123573.20
"['write-jsonl', '39f247e1-a59f-406b-b5b9-c9bd171fb221']",0.00,1713123573.20,1713123573.20
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39242.zip']",56.15,1713123517.05,1713123573.20
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39242.zip']",57.66,1713123515.54,1713123573.20
"['initialize-parser', 'b649718b-ed17-467b-977e-90aa69a40d4d']",0.00,1713123574.72,1713123574.72
"['parser-parse', '121a809a-36f7-4e58-aa86-fbeed6585c81']",55.99,1713123517.46,1713123573.44
"['write-jsonl', '121a809a-36f7-4e58-aa86-fbeed6585c81']",0.00,1713123573.44,1713123573.45
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-15168.zip']",55.99,1713123517.46,1713123573.45
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-15168.zip']",57.48,1713123515.97,1713123573.45
"['initialize-parser', 'b39edfd6-f39c-4d27-9e7c-22868ddbc74f']",0.00,1713123574.92,1713123574.92
"['parser-parse', '0491dc92-279b-4f06-a33a-a5e7dae46ac2']",54.82,1713123518.66,1713123573.49
"['write-jsonl', '0491dc92-279b-4f06-a33a-a5e7dae46ac2']",0.00,1713123573.49,1713123573.49
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6260.zip']",54.83,1713123518.66,1713123573.49
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6260.zip']",56.20,1713123517.29,1713123573.49
"['initialize-parser', '693a5818-3647-4047-b260-79434df0476b']",0.00,1713123574.93,1713123574.93
"['parser-parse', '0bf5f611-07c8-4dab-9610-16b85a73d4d9']",56.15,1713123517.36,1713123573.52
"['write-jsonl', '0bf5f611-07c8-4dab-9610-16b85a73d4d9']",0.00,1713123573.52,1713123573.52
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13809.zip']",56.16,1713123517.36,1713123573.52
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13809.zip']",57.66,1713123515.87,1713123573.52
"['initialize-parser', 'cfc6f290-b246-48ec-8293-bcc32685eb2c']",0.00,1713123575.03,1713123575.03
"['parser-parse', '0b1d6379-627c-4481-a45a-51d35cfa5862']",56.10,1713123517.52,1713123573.63
"['write-jsonl', '0b1d6379-627c-4481-a45a-51d35cfa5862']",0.00,1713123573.63,1713123573.63
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2378.zip']",56.11,1713123517.52,1713123573.63
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2378.zip']",57.60,1713123516.04,1713123573.64
"['initialize-parser', '1d202064-ba69-4c70-8c2c-9af4efb1b479']",0.00,1713123575.13,1713123575.13
"['parser-parse', '173a93e2-5065-4e05-940e-0ebbf4508f49']",56.09,1713123517.58,1713123573.67
"['write-jsonl', '173a93e2-5065-4e05-940e-0ebbf4508f49']",0.00,1713123573.67,1713123573.67
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23210.zip']",56.09,1713123517.58,1713123573.67
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23210.zip']",57.56,1713123516.11,1713123573.67
"['initialize-parser', '4c353013-6613-4701-8092-14d8bc6d0f4e']",0.00,1713123575.15,1713123575.15
"['parser-parse', 'fb5a1bd6-525a-4517-8efa-525479c82a79']",55.33,1713123518.89,1713123574.22
"['write-jsonl', 'fb5a1bd6-525a-4517-8efa-525479c82a79']",0.00,1713123574.22,1713123574.23
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28256.zip']",55.33,1713123518.89,1713123574.23
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28256.zip']",56.88,1713123517.35,1713123574.23
"['initialize-parser', '933340d4-ee87-4d07-a63a-d1ddea2fc659']",0.00,1713123575.77,1713123575.77
"['parser-parse', '8d28e788-3833-4efa-b15e-726b9e44a3d0']",55.94,1713123518.42,1713123574.36
"['write-jsonl', '8d28e788-3833-4efa-b15e-726b9e44a3d0']",0.00,1713123574.36,1713123574.37
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33907.zip']",55.94,1713123518.42,1713123574.37
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33907.zip']",57.42,1713123516.95,1713123574.37
"['initialize-parser', 'b214c9bf-194a-400c-a724-fb87e4ae5bc3']",0.00,1713123575.84,1713123575.84
"['parser-parse', 'a884c6ae-b66f-4dce-98bb-41db9ef98126']",56.06,1713123518.38,1713123574.44
"['write-jsonl', 'a884c6ae-b66f-4dce-98bb-41db9ef98126']",0.00,1713123574.44,1713123574.44
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35795.zip']",56.06,1713123518.38,1713123574.44
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35795.zip']",57.54,1713123516.91,1713123574.44
"['initialize-parser', 'b25b4113-79fb-486c-9a6b-db54ee9853c4']",0.00,1713123575.96,1713123575.96
"['parser-parse', 'e0207122-2058-4b1e-aab8-d2cfc8368b5b']",55.79,1713123518.93,1713123574.73
"['write-jsonl', 'e0207122-2058-4b1e-aab8-d2cfc8368b5b']",0.00,1713123574.73,1713123574.73
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-5235.zip']",55.80,1713123518.93,1713123574.73
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-5235.zip']",57.32,1713123517.42,1713123574.73
"['initialize-parser', '3aa8cd45-5a43-4118-8257-b6d10927e3d2']",0.00,1713123576.25,1713123576.25
"['parser-parse', '2002c227-f29b-430c-a364-e9c23948c510']",55.82,1713123519.32,1713123575.15
"['write-jsonl', '2002c227-f29b-430c-a364-e9c23948c510']",0.00,1713123575.15,1713123575.15
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-25008.zip']",55.83,1713123519.32,1713123575.15
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-25008.zip']",57.35,1713123517.81,1713123575.15
"['initialize-parser', '453c0e6f-6ea7-454f-98dd-38da3be5aa58']",0.00,1713123576.67,1713123576.67
"['parser-parse', 'ae33a9a3-4118-44a5-bbbd-133b4ce7295f']",55.83,1713123519.68,1713123575.51
"['write-jsonl', 'ae33a9a3-4118-44a5-bbbd-133b4ce7295f']",0.00,1713123575.51,1713123575.51
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2964.zip']",55.83,1713123519.68,1713123575.51
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2964.zip']",57.36,1713123518.16,1713123575.52
"['initialize-parser', 'e9ba219e-e054-48fc-86a7-5753c92dfe68']",0.00,1713123577.03,1713123577.03
"['parser-parse', 'c567e136-3e8a-4060-b552-a5a466a5a223']",55.72,1713123520.28,1713123576.00
"['write-jsonl', 'c567e136-3e8a-4060-b552-a5a466a5a223']",0.00,1713123576.00,1713123576.00
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-20550.zip']",55.72,1713123520.28,1713123576.00
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-20550.zip']",57.22,1713123518.79,1713123576.01
"['initialize-parser', 'ced0043b-e635-46e9-855d-17bd07bc1fdc']",0.00,1713123577.50,1713123577.50
"['parser-parse', 'f0fa4d4f-45a1-442a-8286-fa4a5b367e95']",55.93,1713123520.61,1713123576.54
"['write-jsonl', 'f0fa4d4f-45a1-442a-8286-fa4a5b367e95']",0.00,1713123576.54,1713123576.54
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1429.zip']",55.94,1713123520.61,1713123576.54
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1429.zip']",57.40,1713123519.15,1713123576.55
"['initialize-parser', '1e5b43ac-c082-4a1e-954e-ce4932a10bf9']",0.00,1713123578.04,1713123578.04
"['parser-parse', '2daef5a7-00a7-4392-b5f7-a2b57076af9a']",42.42,1713123534.28,1713123576.70
"['write-jsonl', '2daef5a7-00a7-4392-b5f7-a2b57076af9a']",0.00,1713123576.70,1713123576.70
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18476.zip']",42.42,1713123534.28,1713123576.70
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18476.zip']",43.99,1713123532.72,1713123576.71
"['initialize-parser', '7b53e156-ef3b-45aa-a6f4-8d1a7208f177']",0.00,1713123578.26,1713123578.26
"['parser-parse', '05e97c87-47df-4cbd-8ab0-a28689095e74']",56.52,1713123520.30,1713123576.81
"['write-jsonl', '05e97c87-47df-4cbd-8ab0-a28689095e74']",0.00,1713123576.81,1713123576.82
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16844.zip']",56.52,1713123520.30,1713123576.82
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16844.zip']",58.01,1713123518.80,1713123576.82
"['initialize-parser', 'cebf6b21-7ad6-4bc9-b6e1-ef1a138a3391']",0.00,1713123578.32,1713123578.32
"['parser-parse', 'ac93ad34-5965-402d-8c91-1cbb89c566bb']",56.41,1713123520.39,1713123576.81
"['write-jsonl', 'ac93ad34-5965-402d-8c91-1cbb89c566bb']",0.00,1713123576.81,1713123576.81
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23216.zip']",56.42,1713123520.39,1713123576.81
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23216.zip']",57.92,1713123518.89,1713123576.81
"['initialize-parser', '5b0daf37-6610-4d08-93c1-125fe5ff469a']",0.00,1713123578.34,1713123578.34
"['parser-parse', '024b0e95-304f-4b58-9bfa-cbfa312ab1cd']",56.05,1713123520.88,1713123576.93
"['write-jsonl', '024b0e95-304f-4b58-9bfa-cbfa312ab1cd']",0.00,1713123576.93,1713123576.93
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34938.zip']",56.05,1713123520.88,1713123576.93
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34938.zip']",57.56,1713123519.38,1713123576.93
"['initialize-parser', 'dc5e35f2-cba1-4f89-b78c-e922c97064ac']",0.00,1713123578.43,1713123578.43
"['parser-parse', '3cda9e83-b4a8-4c95-a448-2c4a34d71f82']",56.14,1713123522.60,1713123578.74
"['write-jsonl', '3cda9e83-b4a8-4c95-a448-2c4a34d71f82']",0.00,1713123578.74,1713123578.74
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18162.zip']",56.14,1713123522.60,1713123578.74
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18162.zip']",57.72,1713123521.02,1713123578.75
"['initialize-parser', '063dddd0-1eb3-48a3-a9e0-527f6ec1f1a6']",0.00,1713123580.31,1713123580.31
"['parser-parse', 'd44561ff-df0b-49ae-b169-62924d056d89']",57.18,1713123522.47,1713123579.65
"['write-jsonl', 'd44561ff-df0b-49ae-b169-62924d056d89']",0.00,1713123579.65,1713123579.66
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34818.zip']",57.19,1713123522.47,1713123579.66
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34818.zip']",58.73,1713123520.93,1713123579.66
"['initialize-parser', '756d88d7-8078-476c-87b6-993c6cca9989']",0.00,1713123581.16,1713123581.16
"['parser-parse', '123d8753-08b7-49ab-9ce3-74fcdbd4f47b']",56.34,1713123523.28,1713123579.63
"['write-jsonl', '123d8753-08b7-49ab-9ce3-74fcdbd4f47b']",0.00,1713123579.63,1713123579.63
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21015.zip']",56.35,1713123523.28,1713123579.63
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21015.zip']",57.87,1713123521.76,1713123579.63
"['initialize-parser', '3c05a2c1-5b4a-4d98-b125-fee29fba90c6']",0.00,1713123581.17,1713123581.17
"['parser-parse', 'c2d2b20e-1413-41cc-b860-eddf5c1b1463']",56.31,1713123523.37,1713123579.68
"['write-jsonl', 'c2d2b20e-1413-41cc-b860-eddf5c1b1463']",0.00,1713123579.68,1713123579.68
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6132.zip']",56.31,1713123523.37,1713123579.68
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6132.zip']",57.87,1713123521.82,1713123579.68
"['initialize-parser', '4d129dcb-67ea-4f1c-b395-3e0705b9ab1e']",0.00,1713123581.21,1713123581.21
"['parser-parse', 'fb28ec80-6d38-40c6-858a-e7fbb4f1746a']",55.95,1713123523.72,1713123579.67
"['write-jsonl', 'fb28ec80-6d38-40c6-858a-e7fbb4f1746a']",0.01,1713123579.67,1713123579.68
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2120.zip']",55.96,1713123523.72,1713123579.68
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2120.zip']",57.47,1713123522.21,1713123579.68
"['initialize-parser', '25631a19-b544-46a0-b418-919c83cd69e6']",0.00,1713123581.22,1713123581.22
"['parser-parse', '263a41a7-53a8-411d-8ab9-bf919956bbc8']",55.79,1713123524.13,1713123579.92
"['write-jsonl', '263a41a7-53a8-411d-8ab9-bf919956bbc8']",0.04,1713123579.92,1713123579.95
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9753.zip']",55.82,1713123524.13,1713123579.95
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9753.zip']",57.34,1713123522.62,1713123579.96
"['initialize-parser', '5bb5dddd-3f52-41d1-8495-4baf3f280c10']",0.00,1713123581.50,1713123581.50
"['parser-parse', '7197652a-8b1a-4e6b-9e1d-3a7ab32548ec']",56.34,1713123523.62,1713123579.96
"['write-jsonl', '7197652a-8b1a-4e6b-9e1d-3a7ab32548ec']",0.04,1713123579.96,1713123580.00
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6958.zip']",56.38,1713123523.62,1713123580.00
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6958.zip']",57.91,1713123522.10,1713123580.00
"['initialize-parser', 'e6d32a80-e237-489e-99be-20196d2e1936']",0.00,1713123581.56,1713123581.56
"['parser-parse', '92a4c316-cf12-499c-aa1d-d6c97a9dce55']",56.91,1713123523.27,1713123580.18
"['write-jsonl', '92a4c316-cf12-499c-aa1d-d6c97a9dce55']",0.04,1713123580.18,1713123580.22
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-22471.zip']",56.95,1713123523.27,1713123580.22
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-22471.zip']",58.49,1713123521.74,1713123580.23
"['initialize-parser', 'b5849462-3fda-431c-8db3-465af8531a41']",0.00,1713123581.79,1713123581.79
"['parser-parse', '1952ca2e-0a11-4a21-8010-94c3b980b92f']",56.35,1713123523.93,1713123580.27
"['write-jsonl', '1952ca2e-0a11-4a21-8010-94c3b980b92f']",0.01,1713123580.27,1713123580.28
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17966.zip']",56.36,1713123523.93,1713123580.28
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17966.zip']",57.87,1713123522.42,1713123580.28
"['initialize-parser', '0fe27a01-78a4-4df2-8932-bc4d428ab1c0']",0.00,1713123581.80,1713123581.80
"['parser-parse', '41eab81f-998e-4473-b0c8-0a2a0acc2f32']",56.15,1713123524.21,1713123580.36
"['write-jsonl', '41eab81f-998e-4473-b0c8-0a2a0acc2f32']",0.01,1713123580.36,1713123580.36
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8933.zip']",56.16,1713123524.21,1713123580.36
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8933.zip']",57.72,1713123522.65,1713123580.37
"['initialize-parser', 'ce039f45-9f13-4ed0-a940-2fe79784a039']",0.00,1713123581.94,1713123581.94
"['parser-parse', '29c229ba-6abf-45c5-b8a8-c7773d39ebe3']",56.29,1713123524.18,1713123580.47
"['write-jsonl', '29c229ba-6abf-45c5-b8a8-c7773d39ebe3']",0.01,1713123580.47,1713123580.48
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28478.zip']",56.30,1713123524.18,1713123580.48
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28478.zip']",57.78,1713123522.71,1713123580.49
"['initialize-parser', 'cf27e180-2129-490f-ae9d-ebab3840ccc0']",0.00,1713123582.00,1713123582.00
"['parser-parse', '79cf033e-89b9-4a04-84a6-7f8131d3a953']",56.30,1713123524.16,1713123580.46
"['write-jsonl', '79cf033e-89b9-4a04-84a6-7f8131d3a953']",0.01,1713123580.46,1713123580.47
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23664.zip']",56.31,1713123524.16,1713123580.47
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23664.zip']",57.87,1713123522.61,1713123580.47
"['initialize-parser', 'd1f33baf-95b6-4bb3-a6c7-04de98a378e5']",0.00,1713123582.08,1713123582.08
"['parser-parse', '7607de87-fa1f-4567-9562-ab91570e7813']",56.43,1713123524.11,1713123580.54
"['write-jsonl', '7607de87-fa1f-4567-9562-ab91570e7813']",0.02,1713123580.54,1713123580.56
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28653.zip']",56.45,1713123524.11,1713123580.56
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28653.zip']",57.96,1713123522.60,1713123580.56
"['initialize-parser', '204984ac-5c61-4d59-9619-318544b0badc']",0.00,1713123582.19,1713123582.19
"['parser-parse', 'f9b4e90c-adb6-46f1-ba19-fcf75bd6e1ad']",56.54,1713123524.21,1713123580.75
"['write-jsonl', 'f9b4e90c-adb6-46f1-ba19-fcf75bd6e1ad']",0.02,1713123580.75,1713123580.77
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31464.zip']",56.56,1713123524.21,1713123580.77
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31464.zip']",58.05,1713123522.72,1713123580.77
"['initialize-parser', 'b781f683-f68c-4213-8cc1-2c93a5dd9a5d']",0.00,1713123582.37,1713123582.37
"['parser-parse', '63241536-30c6-4f6e-9013-3915108daeda']",55.85,1713123524.93,1713123580.78
"['write-jsonl', '63241536-30c6-4f6e-9013-3915108daeda']",0.05,1713123580.78,1713123580.83
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39083.zip']",55.90,1713123524.93,1713123580.83
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39083.zip']",57.47,1713123523.36,1713123580.83
"['initialize-parser', '85be0a34-1483-4664-b33f-b0f611362a1b']",0.00,1713123582.50,1713123582.50
"['parser-parse', '66fc8843-4583-4f19-ba9c-c4d8fff521c5']",55.91,1713123524.95,1713123580.86
"['write-jsonl', '66fc8843-4583-4f19-ba9c-c4d8fff521c5']",0.01,1713123580.86,1713123580.87
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32510.zip']",55.92,1713123524.95,1713123580.87
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32510.zip']",57.47,1713123523.41,1713123580.87
"['initialize-parser', 'e9420286-1af4-4bdd-8c89-a9e7d452aaf5']",0.00,1713123582.51,1713123582.51
"['parser-parse', 'c45fc597-bafa-42ed-88a8-731fd8fd7a88']",56.04,1713123525.10,1713123581.13
"['write-jsonl', 'c45fc597-bafa-42ed-88a8-731fd8fd7a88']",0.01,1713123581.13,1713123581.15
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13134.zip']",56.05,1713123525.10,1713123581.15
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13134.zip']",57.58,1713123523.57,1713123581.15
"['initialize-parser', '0c62f854-1426-4b98-a0a2-deeda0dcbdb8']",0.00,1713123582.75,1713123582.75
"['parser-parse', '93575a61-1e95-4095-af24-0ba9cd2e5610']",56.29,1713123524.87,1713123581.16
"['write-jsonl', '93575a61-1e95-4095-af24-0ba9cd2e5610']",0.03,1713123581.16,1713123581.19
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40088.zip']",56.32,1713123524.87,1713123581.19
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40088.zip']",57.86,1713123523.34,1713123581.19
"['initialize-parser', 'eb22501c-a097-4b93-b9e9-ffe09da1f874']",0.00,1713123582.79,1713123582.79
"['parser-parse', 'f0a677bc-c388-4859-91ac-f23db896d9e0']",56.29,1713123525.18,1713123581.47
"['write-jsonl', 'f0a677bc-c388-4859-91ac-f23db896d9e0']",0.00,1713123581.47,1713123581.47
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14409.zip']",56.30,1713123525.18,1713123581.47
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14409.zip']",57.83,1713123523.64,1713123581.48
"['initialize-parser', 'f2e3583d-f7b8-4144-adde-6ab24f415e31']",0.00,1713123583.04,1713123583.04
"['parser-parse', '846a5d40-2b3f-430b-88cd-abfbd24c597b']",56.65,1713123524.87,1713123581.53
"['write-jsonl', '846a5d40-2b3f-430b-88cd-abfbd24c597b']",0.01,1713123581.53,1713123581.54
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40344.zip']",56.67,1713123524.87,1713123581.54
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40344.zip']",58.21,1713123523.33,1713123581.54
"['initialize-parser', '6ed71016-7f1e-4ea1-8f3f-cf1384752e3d']",0.00,1713123583.06,1713123583.06
"['parser-parse', 'ac245469-d697-456a-8c34-ad865836590b']",56.55,1713123525.23,1713123581.78
"['write-jsonl', 'ac245469-d697-456a-8c34-ad865836590b']",0.01,1713123581.78,1713123581.79
