tags,elapsed_s,start_unix,end_unix
"['parser-parse', 'e35cbf73-56ce-4511-a5d0-6733a92f3703']",56.68,1713122365.63,1713122422.31
"['write-jsonl', 'e35cbf73-56ce-4511-a5d0-6733a92f3703']",0.00,1713122422.31,1713122422.32
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11743.zip']",56.69,1713122365.63,1713122422.32
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11743.zip']",58.18,1713122364.14,1713122422.32
"['initialize-parser', 'a53e14f0-b072-4718-b901-366d5374e908']",0.00,1713122423.89,1713122423.89
"['parser-parse', '101103d6-13dd-4c55-99ad-c8b1cfa0a409']",56.78,1713122365.89,1713122422.67
"['write-jsonl', '101103d6-13dd-4c55-99ad-c8b1cfa0a409']",0.00,1713122422.67,1713122422.68
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35811.zip']",56.79,1713122365.89,1713122422.68
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35811.zip']",58.31,1713122364.37,1713122422.68
"['initialize-parser', '50bac34d-a26e-4f22-9ba6-363b6d67a517']",0.00,1713122424.19,1713122424.19
"['parser-parse', '6477632c-09da-4cd9-9d6e-b5443289a481']",55.95,1713122412.74,1713122468.69
"['write-jsonl', '6477632c-09da-4cd9-9d6e-b5443289a481']",0.00,1713122468.69,1713122468.70
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26605.zip']",55.96,1713122412.74,1713122468.70
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26605.zip']",57.46,1713122411.24,1713122468.70
"['initialize-parser', '577fc7fc-bcda-4a6b-bca0-ad1c067c3b7a']",0.00,1713122470.23,1713122470.23
"['parser-parse', 'cd18852d-5a25-4323-a22d-9df4e4ffa005']",55.92,1713122413.10,1713122469.02
"['write-jsonl', 'cd18852d-5a25-4323-a22d-9df4e4ffa005']",0.00,1713122469.02,1713122469.02
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-5720.zip']",55.93,1713122413.10,1713122469.02
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-5720.zip']",57.44,1713122411.59,1713122469.03
"['initialize-parser', 'eb673ffb-1266-464a-bdff-f9bde486698e']",0.00,1713122470.57,1713122470.57
"['parser-parse', '8b861a0e-435c-4147-b96c-2ab9733e70e6']",56.05,1713122413.80,1713122469.85
"['write-jsonl', '8b861a0e-435c-4147-b96c-2ab9733e70e6']",0.00,1713122469.85,1713122469.85
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-12610.zip']",56.05,1713122413.80,1713122469.85
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-12610.zip']",57.56,1713122412.30,1713122469.86
"['initialize-parser', '1179f37f-9391-46da-ae62-c3eab37d3d9c']",0.00,1713122471.41,1713122471.41
"['parser-parse', 'd354ff82-9774-4750-8423-ceab52ee6e54']",55.97,1713122414.09,1713122470.06
"['write-jsonl', 'd354ff82-9774-4750-8423-ceab52ee6e54']",0.00,1713122470.06,1713122470.06
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7214.zip']",55.97,1713122414.09,1713122470.06
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7214.zip']",57.47,1713122412.59,1713122470.06
"['initialize-parser', 'f906d095-51c8-4499-b8d2-aaea65afdd8e']",0.00,1713122471.60,1713122471.60
"['parser-parse', '85bf7ad8-b9da-4909-bfcf-a76163468e5f']",56.49,1713122418.34,1713122474.84
"['write-jsonl', '85bf7ad8-b9da-4909-bfcf-a76163468e5f']",0.00,1713122474.84,1713122474.84
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29219.zip']",56.50,1713122418.34,1713122474.84
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29219.zip']",58.01,1713122416.83,1713122474.84
"['initialize-parser', '2e201e40-6659-47e0-96fe-93d6fa355196']",0.00,1713122476.39,1713122476.39
"['parser-parse', '4ab25f60-fd84-434a-b002-f9f07275d214']",56.54,1713122418.73,1713122475.27
"['write-jsonl', '4ab25f60-fd84-434a-b002-f9f07275d214']",0.00,1713122475.27,1713122475.27
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32451.zip']",56.54,1713122418.73,1713122475.27
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32451.zip']",58.06,1713122417.21,1713122475.27
"['initialize-parser', '15ff8e1c-845f-48ae-bfb7-c713b25a0d90']",0.00,1713122476.83,1713122476.83
"['parser-parse', 'a53e14f0-b072-4718-b901-366d5374e908']",56.79,1713122423.89,1713122480.68
"['write-jsonl', 'a53e14f0-b072-4718-b901-366d5374e908']",0.00,1713122480.68,1713122480.68
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31576.zip']",56.79,1713122423.89,1713122480.68
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31576.zip']",58.35,1713122422.33,1713122480.69
"['initialize-parser', 'cf697fd2-e350-4bf8-8d1f-d0b3b092b28a']",0.00,1713122482.22,1713122482.22
"['parser-parse', '50bac34d-a26e-4f22-9ba6-363b6d67a517']",56.82,1713122424.19,1713122481.01
"['write-jsonl', '50bac34d-a26e-4f22-9ba6-363b6d67a517']",0.00,1713122481.01,1713122481.01
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27299.zip']",56.83,1713122424.19,1713122481.01
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27299.zip']",58.33,1713122422.69,1713122481.02
"['initialize-parser', '877ef0ae-a665-4786-8de3-54376ed35390']",0.00,1713122482.56,1713122482.56
